"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT21","WT22"
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-09-08","16.55"," 1015"," 1454","0.00",,"0.0","0",,"69","56",,"  270","  260","0.0","23.9","32.0",,,,,,,,,,,,,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-09-09","9.84"," 2135"," 1529","0.00",,"0.0","0",,"61","55",,"  340","  310","0.0","17.0","21.9","    1",,,,"    1",,,,,,,,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-09-10","5.82"," 1306"," 1321","0.00",,"0.0","0",,"69","54",,"  360","  350","0.0","13.0","17.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-09-11","5.82"," 1631"," 1631","0.09",,"0.0","0",,"73","47",,"  100","  100","0.0","16.1","21.0","    1",,,,"    1",,,,,,,,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-09-12","7.61"," 1605"," 1620","0.10",,"0.0","0",,"67","57",,"  250","  240","0.0","17.9","23.0","    1",,,,"    1",,,,,,"    1",,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-09-13","8.50"," 1424"," 1421","0.00",,"0.0","0",,"73","53",,"  250","  250","0.0","25.9","33.1",,,,,,,,,,,,,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-09-14","10.29"," 1703"," 1703","0.00",,"0.0","0",,"65","51",,"  250","  250","0.0","23.0","31.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-09-15","7.16"," 1304"," 1303","0.00",,"0.0","0",,"64","48",,"  290","  260","0.0","16.1","21.9",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-09-16","9.62"," 1432"," 1618","0.45",,"0.0","0",,"66","50",,"  210","  250","0.0","21.0","28.0","    1",,,,"    1",,,,,,"    1","    1",,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-09-17","4.92"," 0044"," 0043","0.00",,"0.0","0",,"63","50",,"   20","   40","0.0","13.0","17.0","    1",,,,,,,,,,"    1","    1",,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-09-18","8.72"," 1156"," 1206","0.00",,"0.0","0",,"70","50",,"  260","  250","0.0","23.0","31.1",,,,,,,,,,,,"    1",,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-09-19","4.03"," 0449"," 1506","0.01",,"0.0","0",,"66","50",,"  360","  360","0.0","13.0","15.0","    1",,,,"    1",,,,,,"    1","    1",,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-09-20","3.80"," 1542"," 1446","0.00",,"0.0","0",,"66","44",,"  350","   40","0.0","10.1","17.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-09-21","12.97"," 1353"," 1352","0.00",,"0.0","0",,"82","46",,"  220","  210","0.0","23.9","31.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-09-22","7.16"," 0227"," 0227","0.31",,"0.0","0",,"75","57",,"  320","  320","0.0","25.1","36.0","    1",,"    1",,"    1",,,,,"    1",,"    1",,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-09-23","6.49"," 2356"," 2334","0.00",,"0.0","0",,"79","54",,"  210","  210","0.0","19.9","25.9",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-09-24","17.67"," 1200"," 1641","0.00",,"0.0","0",,"88","63",,"  220","  250","0.0","32.0","40.9",,,,,,,,,,,,,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-09-25","14.09"," 1425"," 1424","0.00",,"0.0","0",,"63","51",,"  250","  260","0.0","25.9","34.9",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-09-26","4.70"," 1342"," 1342","0.00",,"0.0","0",,"61","46",,"  260","  270","0.0","13.0","15.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-09-27","7.16"," 0816"," 0815","0.08",,"0.0","0",,"60","49",,"   80","   70","0.0","14.1","17.0","    1",,,,"    1",,,,,,"    1","    1",,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-09-28","12.08"," 1646"," 1645","0.36",,"0.0","0",,"72","57",,"  220","  230","0.0","33.1","46.1","    1","    1",,,"    1",,,,,,,"    1",,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-09-29","6.93"," 0109"," 0147","0.00",,"0.0","0",,"63","55",,"  270","  280","0.0","17.0","21.9",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-09-30","3.58"," 2358"," 0630","0.52",,"0.0","0",,"59","55",,"  320","   60","0.0","8.1","15.0","    1",,,,"    1",,,,,,"    1",,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-10-01","9.40"," 1528"," 1520","0.00",,"0.0","0",,"62","49",,"  310","  310","0.0","19.9","25.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-10-02","4.03"," 1509"," 1516","0.10",,"0.0","0",,"56","40",,"   30","   20","0.0","15.0","19.9",,,,,"    1",,,,,,,,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-10-03","9.84"," 1225"," 1225","0.39",,"0.0","0",,"49","43",,"   50","   50","0.0","17.0","23.0","    1",,,,"    1",,,,,,"    1",,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-10-04","6.93"," 1320"," 1218","0.24",,"0.0","0",,"50","40",,"   40","   30","0.0","13.0","16.1","    1",,,,"    1",,,,,,"    1",,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-10-05","6.71"," 1052"," 0938","0.44",,"0.0","0",,"50","46",,"  360","   10","0.0","15.0","21.0","    1",,,,"    1",,,,,,"    1","    1",,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-10-06","4.03"," 1523"," 0652","0.10",,"0.0","0",,"60","49",,"   10","   30","0.0","12.1","17.0","    1",,,,"    1",,,,,,"    1","    1",,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-10-07","10.96"," 1357"," 1327","0.00",,"0.0","0",,"67","49",,"  280","  280","0.0","23.9","33.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-10-08","14.54"," 1050"," 1556","0.00",,"0.0","0",,"64","49",,"  250","  240","0.0","30.0","38.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-10-09","6.71"," 0922"," 1351","0.00",,"0.0","0",,"63","41",,"   40","   50","0.0","14.1","17.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-10-10","7.61"," 1939"," 1939","0.00",,"0.0","0",,"68","36",,"  240","  240","0.0","15.0","17.9","    1",,,,,,,,,,"    1",,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-10-11","1.79"," 1732"," 1731","0.30",,"0.0","0",,"62","51",,"   40","   40","0.0","10.1","14.1","    1","    1","    1",,"    1",,,,"    1",,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-10-12","6.71"," 1024"," 1008","0.00",,"0.0","0",,"54","38",,"  360","  350","0.0","15.0","17.9","    1",,,,,,,,,,"    1",,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-10-13","4.03"," 2147"," 2147","0.00",,"0.0","0",,"60","35",,"  110","  110","0.0","8.9","12.1",,,,,"    1",,,,,,,,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-10-14","6.04"," 1457"," 1457","0.14",,"0.0","0",,"52","40",,"  310","  300","0.0","21.9","32.0","    1",,,,"    1",,,,,,"    1","    1",,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-10-15","10.51"," 1205"," 1204","0.06",,"0.0","0",,"53","39",,"  330","  330","0.0","23.9","34.9","    1",,,,"    1",,,,,,,,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-10-16","9.62"," 1639"," 1637","0.00",,"0.0","0",,"58","42",,"  250","  250","0.0","21.0","28.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-10-17","9.17"," 1607"," 1559","0.00",,"0.0","0",,"61","45",,"  250","  260","0.0","19.9","25.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-10-18","6.04"," 0911"," 1413","0.00",,"0.0","0",,"54","40",,"  300","  290","0.0","15.0","17.9",,,,,"    1",,,,,,,,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-10-19","7.83"," 1524"," 1453","0.00",,"0.0","0",,"56","42",,"  250","  230","0.0","23.0","29.1",,,,,,,,,,,,,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-10-20","14.09"," 1503"," 1503","0.07",,"0.0","0",,"59","41",,"  240","  220","0.0","30.0","44.1","    1",,,,"    1",,,,,,,,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-10-21","10.74"," 1456"," 1455","0.49",,"0.0","0",,"49","39",,"  300","  300","0.0","23.0","31.1","    1",,,,"    1",,,,,,"    1",,,"    1",,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-10-22","10.96"," 1013"," 1005","0.01",,"0.0","0",,"50","36",,"  310","  280","0.0","21.0","25.9",,,,,"    1",,,,,,,,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-10-23","7.83"," 1233"," 1206","0.29",,"0.0","0",,"60","44",,"  240","  250","0.0","17.9","25.1","    1",,,,"    1",,,,,,"    1",,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-10-24","6.26"," 2201"," 2157","0.02",,"0.0","0",,"67","51",,"  300","  310","0.0","17.0","23.0","    1",,,,"    1",,,,,,,,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-10-25","10.74"," 1207"," 1224","0.00",,"0.0","0",,"67","57",,"  210","  200","0.0","25.9","36.0",,,,,,,,,,,,,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-10-26","13.42"," 1655"," 1650","0.39",,"0.0","0",,"76","54",,"  260","  250","0.0","31.1","42.9","    1",,,,"    1",,,,,"    1","    1",,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-10-27","15.88"," 2109"," 2106","0.02",,"0.0","0",,"68","51",,"  260","  270","0.0","31.1","40.9",,,,,"    1",,,,,,,,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-10-28","17.00"," 0642"," 0630","0.00",,"0.0","0",,"60","46",,"  240","  260","0.0","36.9","51.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-10-29","11.86"," 1524"," 1548","0.00",,"0.0","0",,"49","40",,"  270","  280","0.0","21.0","25.9",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-10-30","15.88"," 1141"," 1524","0.00",,"0.0","0",,"55","43",,"  240","  230","0.0","30.0","38.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-10-31","9.40"," 1407"," 0207","0.00",,"0.0","0",,"47","34",,"  350","  350","0.0","17.9","23.9",,,,,"    1",,,,,,,,,"    1",,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-11-01","2.68"," 0005"," 1508","0.00",,"0.0","0",,"42","28",,"  350","  360","0.0","10.1","14.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-11-02","3.58"," 1715"," 1714","0.00",,"0.0","0",,"47","26",,"   30","   20","0.0","10.1","13.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-11-03","4.92"," 1218"," 1217","0.00",,"0.0","0",,"50","33",,"  270","  260","0.0","12.1","15.0",,,,,"    1",,,,,,,,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-11-04","2.91"," 2334"," 2319","0.28",,"0.0","0",,"44","41",,"  350","  350","0.0","8.1","10.1","    1",,,,"    1",,,,,,"    1",,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-11-05","7.83"," 1433"," 1433","0.23",,"0.0","0",,"41","36",,"  320","  320","0.0","15.0","17.9","    1",,,,"    1",,,,,,"    1","    1",,"    1",,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-11-06","5.14"," 1621"," 1638","0.00",,"0.0","0",,"43","29",,"  360","  340","0.0","13.0","14.1",,,,,,,,,,,,,,"    1",,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-11-07","7.16"," 1409"," 1601","0.00",,"0.0","0",,"46","28",,"  250","  260","0.0","21.0","23.9",,,,,,,,,,,,,,,,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-11-08","5.37"," 1443"," 1527","0.00",,"0.0","0",,"48","30",,"  360","   10","0.0","15.0","19.9","    1",,,,,,,"    1",,,"    1",,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-11-09","4.03"," 2124"," 2122","0.00",,"0.0","0",,"44","28",,"  120","  110","0.0","13.0","15.0",,"    1",,,,,,"    1","    1",,"    1",,,,,,"    1","    1"
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-11-10","6.04"," 1632"," 1606","0.00",,"0.0","0",,"54","35",,"   40","   30","0.0","13.0","17.0","    1",,,,,,,,,,"    1","    1",,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-11-11","4.03"," 2148"," 1620","0.00",,"0.0","0",,"59","31",,"  120","   60","0.0","8.1","10.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-11-12","2.91"," 1922"," 2005","0.00",,"0.0","0",,"62","36",,"   10","   40","0.0","8.9","10.1","    1",,,,,,,,,,"    1",,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-11-13","3.80"," 2311"," 2312","0.00",,"0.0","0",,"61","31",,"  140","  140","0.0","10.1","13.0","    1",,,,,,,"    1",,,"    1",,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-11-14","10.07"," 1422"," 1422","0.03",,"0.0","0",,"59","43",,"  250","  250","0.0","21.9","25.9","    1",,,,"    1",,,,,,"    1","    1",,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-11-15","6.93"," 1401"," 0015","0.00",,"0.0","0",,"51","36",,"  250","  280","0.0","16.1","21.9",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-11-16","9.40"," 2216"," 2215","0.62",,"0.0","0",,"55","35",,"  120","  120","0.0","19.9","23.9","    1",,,,"    1",,,,,,"    1",,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-11-17","15.43"," 1220"," 1219","0.20",,"0.0","0",,"55","42",,"  280","  260","0.0","34.9","44.1","    1",,,,"    1",,,,,,"    1","    1",,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-11-18","8.50"," 1738"," 2213","0.00",,"0.0","0",,"47","35",,"  310","  330","0.0","17.0","21.9","    1",,,,,,,,,,,,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-11-19","9.17"," 2319"," 2319","0.00",,"0.0","0",,"45","31",,"  240","  230","0.0","31.1","42.9",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-11-20","12.08"," 0033"," 0001","0.00",,"0.0","0",,"48","32",,"  230","  240","0.0","29.1","40.0",,,,,,,,,,,,,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-11-21","10.74"," 2341"," 2340","0.00",,"0.0","0",,"54","30",,"  180","  180","0.0","23.0","29.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-11-22","14.32"," 0335"," 0312","0.67",,"0.0","0",,"61","54",,"  210","  200","0.0","23.0","30.0","    1",,"    1",,"    1",,,"    1",,,"    1",,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-11-23","18.79"," 1132"," 1341","0.24",,"0.0","0",,"63","34",,"  250","  250","0.0","38.0","46.1","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-11-24","8.28"," 0108"," 0107","0.00",,"0.0","0",,"40","32",,"  280","  270","0.0","21.9","29.1",,,,,,,,,,,,,,"    1",,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-11-25","9.62"," 0907"," 0352","0.24",,"0.0","0",,"45","31",,"  130","  100","0.0","16.1","21.9","    1",,,,"    1",,,,,,"    1",,,"    1",,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-11-26","17.67"," 0244"," 0244","0.46",,"1.6","0",,"48","27",,"  270","  280","0.0","36.0","44.1","    1",,,"    1","    1",,,"    1",,,,,,"    1",,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-11-27","16.33"," 0238"," 1037","0.00",,"0.0","1",,"37","29",,"  270","  270","0.0","30.0","38.9",,,,,,,,"    1","    1",,,,,"    1",,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-11-28","8.05"," 1418"," 1418","0.00",,"0.0","1",,"39","28",,"  250","  250","0.0","17.9","23.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-11-29","7.83"," 2320"," 2319","0.00",,"0.0","0",,"47","27",,"  150","  160","0.0","13.0","16.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-11-30","15.66"," 1126"," 1020","0.58",,"0.0","0",,"56","38",,"  170","  170","0.0","30.0","40.9","    1",,,,"    1",,,,,,"    1",,,"    1",,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-12-01","14.09"," 0047"," 0515","1.24",,"5.3","0",,"54","28",,"  230","  260","0.0","23.0","30.0","    1","    1",,,"    1",,,,"    1",,,,,"    1",,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-12-02","10.51"," 0021"," 0858","0.11",,"3.8","5",,"32","27",,"  210","  200","0.0","19.9","23.0","    1","    1","    1",,,,,,"    1",,,,,"    1",,"    1",,"    1"
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-12-03","5.59"," 1916"," 1916","0.01",,"0.5","6",,"35","25",,"  320","  320","0.0","14.1","16.1","    1",,,,,,,,,,"    1",,,"    1",,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-12-04","8.28"," 2244"," 2255","0.00",,"0.0","5",,"31","24",,"  320","  330","0.0","17.0","21.9","    1",,,,,,,,,,,,,"    1",,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-12-05","15.21"," 1641"," 1640","0.01",,"0.7","4",,"31","22",,"  300","  300","0.0","29.1","38.9","    1",,,,,,,,,,"    1",,,"    1",,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-12-06","11.41"," 1808"," 0444","0.42",,"5.8","4",,"26","24",,"  280","  270","0.0","17.0","23.9","    1","    1",,,,,,,"    1",,"    1",,,"    1",,"    1",,"    1"
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-12-07","14.54"," 2235"," 2324","0.03",,"0.7","8",,"28","22",,"  260","  260","0.0","23.0","30.0","    1",,,,,,,"    1",,,"    1",,,"    1",,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-12-08","12.30"," 0050"," 0050","0.00",,"0.3","7",,"24","17",,"  260","  260","0.0","21.0","28.0",,,,,,,,"    1","    1",,,,,"    1",,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-12-09","5.82"," 1351"," 1219","0.00",,"0.0","6",,"24","12",,"  290","  320","0.0","10.1","16.1","    1",,,,,,,,,,,,,"    1",,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-12-10","12.08"," 1351"," 1350","0.00",,"0.0","5",,"37","19",,"  210","  220","0.0","23.9","31.1",,,,,,,,,,,,,,"    1",,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-12-11","8.05"," 0139"," 0206","0.00",,"0.0","3",,"39","31",,"  220","  230","0.0","16.1","21.0","    1",,,,,,"    1","    1",,,"    1",,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-12-12","8.95"," 2143"," 2211","0.42",,"0.0","2",,"38","32",,"  250","  250","0.0","23.9","29.1","    1",,,,"    1",,,,,,"    1","    1",,"    1",,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-12-13","14.99"," 0221"," 0220","0.08",,"3.7","1",,"32","10",,"  220","  220","0.0","25.9","32.0","    1",,,,,,,"    1","    1",,"    1",,,"    1",,"    1",,"    1"
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-12-14","12.30"," 0414"," 0413","0.14",,"5.5","4",,"19","10",,"  340","  340","0.0","21.9","28.0","    1","    1",,,,,,"    1","    1",,,,,"    1",,"    1",,"    1"
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-12-15","13.87"," 2311"," 1713","0.00",,"0.0","7",,"24","16",,"  270","  290","0.0","23.0","30.0",,,,,,,,,,,,,,"    1",,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-12-16","12.97"," 0314"," 0314","0.00",,"0.0","5",,"26","21",,"  270","  280","0.0","21.9","30.0",,,,,,,,,,,,,,"    1",,"    1",,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2010-12-17","13.87"," 2342"," 2343","0.05",,"0.4","4",,"32","24",,"  230","  240","0.0","21.9","28.0","    1",,,,,,,"    1","    1",,"    1",,,"    1",,"    1",,"    1"
